page,exact_claim,claim_type,risk_level,why_evidence_is_needed,suggested_evidence,action,manual_verification
BP-3P-S06-0001.html,A maintenance team installs BP-3P-S06-0001 on a packaging rotary table and immediately runs it at 0.8 MPa and 150 RPM.,certification,high,企业规模、认证或绝对性能陈述会直接影响采购信任,证书、出货记录、客户/国家统计口径、测试报告,保留前先建立证据索引；无法证明时弱化并说明口径,需要人工验证
BP-3P-S06-0001.html,"Within 2 weeks, air leaks at passage 2, and circuit 4 shows intermittent open-circuit.",business_metric,medium,带数字的商业或技术陈述需要可追溯依据,内部记录、规格书或带日期的统计说明,保留前先建立证据索引；无法证明时弱化并说明口径,需要人工验证
BP-3P-S06-0001.html,Rule: Run at 0.2 MPa and 50 RPM for 5 minutes before full operation.,technical_parameter,medium,工程参数需要型号、测试条件和最大/连续值定义,规格书、图纸、试验条件和批准人,保留前先建立证据索引；无法证明时弱化并说明口径,需要人工验证
BP-3P-S06-0001.html,Test all 6 circuits with a multimeter during run-in.,business_metric,medium,带数字的商业或技术陈述需要可追溯依据,内部记录、规格书或带日期的统计说明,保留前先建立证据索引；无法证明时弱化并说明口径,需要人工验证
BP-3P-S06-0001.html,"This beds the seal and seats the brushes, extending life from 6 months to 12+ months.",business_metric,medium,带数字的商业或技术陈述需要可追溯依据,内部记录、规格书或带日期的统计说明,保留前先建立证据索引；无法证明时弱化并说明口径,需要人工验证
BP-3P-S06-0001.html,Same 3 passages with 4 mm orifice for higher flow rate applications.,certification,high,企业规模、认证或绝对性能陈述会直接影响采购信任,证书、出货记录、客户/国家统计口径、测试报告,保留前先建立证据索引；无法证明时弱化并说明口径,需要人工验证
BP-3P-S06-0001.html,"Dual passage, flange mount, 1.0 MPa.",technical_parameter,medium,工程参数需要型号、测试条件和最大/连续值定义,规格书、图纸、试验条件和批准人,保留前先建立证据索引；无法证明时弱化并说明口径,需要人工验证
BP-3P-S06-0001.html,"This eliminates the need to mount a separate slip ring alongside the rotary joint, saving Ø20–30 mm of axial space and reducing wiring complexity.",certification,high,企业规模、认证或绝对性能陈述会直接影响采购信任,证书、出货记录、客户/国家统计口径、测试报告,保留前先建立证据索引；无法证明时弱化并说明口径,需要人工验证
BP-3P-S06-0001.html,Both use AL6061 body with PTFE seal and share the same 1 MPa / 200 RPM ratings.,technical_parameter,medium,工程参数需要型号、测试条件和最大/连续值定义,规格书、图纸、试验条件和批准人,保留前先建立证据索引；无法证明时弱化并说明口径,需要人工验证
BP-3P-S06-0001.html,All versions are ISO9001 certified.,certification,high,企业规模、认证或绝对性能陈述会直接影响采购信任,证书、出货记录、客户/国家统计口径、测试报告,保留前先建立证据索引；无法证明时弱化并说明口径,需要人工验证
BP-3P-S06-0001.html,"For continuous water duty, derate pressure to 0.7 MPa and speed to 150 RPM to reduce seal wear and prevent slip ring moisture ingress.",certification,high,企业规模、认证或绝对性能陈述会直接影响采购信任,证书、出货记录、客户/国家统计口径、测试报告,保留前先建立证据索引；无法证明时弱化并说明口径,需要人工验证
BP-3P-S06-0001.html,"The integrated S06 slip ring provides 6 circuits rated at 2A max per circuit, supporting 24V DC or 250V AC.",business_metric,medium,带数字的商业或技术陈述需要可追溯依据,内部记录、规格书或带日期的统计说明,保留前先建立证据索引；无法证明时弱化并说明口径,需要人工验证
BP-3P-S06-0001.html,"We do not post 3D files publicly to protect our designs, but every qualified inquiry receives the file within 24 hours.",certification,high,企业规模、认证或绝对性能陈述会直接影响采购信任,证书、出货记录、客户/国家统计口径、测试报告,保留前先建立证据索引；无法证明时弱化并说明口径,需要人工验证
BP-3P-S06-0001.html,(3) Your pressure requirement exceeds 1.0 MPa — BP-2P-0002 handles 1.5 MPa with a steel body.,certification,high,企业规模、认证或绝对性能陈述会直接影响采购信任,证书、出货记录、客户/国家统计口径、测试报告,保留前先建立证据索引；无法证明时弱化并说明口径,需要人工验证
BP-3P-S06-0001.html,Typical custom lead time: 10–14 days.,business_metric,medium,带数字的商业或技术陈述需要可追溯依据,内部记录、规格书或带日期的统计说明,保留前先建立证据索引；无法证明时弱化并说明口径,需要人工验证
BP-3P-S06-0001.html,"Technical Note: All pressure ratings, speed ratings, and material specifications referenced on this page are based on Begapunk BP-series standard pneumatic rotary joints tested under controlled laboratory conditions.",certification,high,企业规模、认证或绝对性能陈述会直接影响采购信任,证书、出货记录、客户/国家统计口径、测试报告,保留前先建立证据索引；无法证明时弱化并说明口径,需要人工验证
BP-4P-30-0001.html,Ships in 7 days.,business_metric,medium,带数字的商业或技术陈述需要可追溯依据,内部记录、规格书或带日期的统计说明,保留前先建立证据索引；无法证明时弱化并说明口径,需要人工验证
BP-4P-30-0001.html,"Ø30mm hollow bore for cable or shaft through-center: Cables, pneumatic tubing, or a central drive shaft pass through the 30 mm bore — eliminating external cable drag chains and reducing machine footprint by 20–30%",certification,high,企业规模、认证或绝对性能陈述会直接影响采购信任,证书、出货记录、客户/国家统计口径、测试报告,保留前先建立证据索引；无法证明时弱化并说明口径,需要人工验证
BP-4P-30-0001.html,"Rigid AL6061 flange mount at 0.943 kg: The anodized aluminum body provides high stiffness for stationary mounting on machine frames, while the flange interface absorbs side loads from 4 connected hoses",certification,high,企业规模、认证或绝对性能陈述会直接影响采购信任,证书、出货记录、客户/国家统计口径、测试报告,保留前先建立证据索引；无法证明时弱化并说明口径,需要人工验证
BP-4P-30-0001.html,"80 RPM optimized for high-torque duty cycles: Seal geometry and bearing preload are tuned for low-speed, high-duty indexing tables — not high-speed spinners — giving maximum seal contact stability",technical_parameter,medium,工程参数需要型号、测试条件和最大/连续值定义,规格书、图纸、试验条件和批准人,保留前先建立证据索引；无法证明时弱化并说明口径,需要人工验证
BP-4P-30-0001.html,Max Pressure 1 MPa (10 bar / 145 psi),technical_parameter,medium,工程参数需要型号、测试条件和最大/连续值定义,规格书、图纸、试验条件和批准人,保留前先建立证据索引；无法证明时弱化并说明口径,需要人工验证
BP-4P-30-0001.html,Max Speed 80 RPM,technical_parameter,medium,工程参数需要型号、测试条件和最大/连续值定义,规格书、图纸、试验条件和批准人,保留前先建立证据索引；无法证明时弱化并说明口径,需要人工验证
BP-4P-30-0001.html,Operating Temperature -20°C to +80°C,technical_parameter,medium,工程参数需要型号、测试条件和最大/连续值定义,规格书、图纸、试验条件和批准人,保留前先建立证据索引；无法证明时弱化并说明口径,需要人工验证
BP-4P-30-0001.html,"Certifications ISO 9001:2015, CE, RoHS",certification,high,企业规模、认证或绝对性能陈述会直接影响采购信任,证书、出货记录、客户/国家统计口径、测试报告,保留前先建立证据索引；无法证明时弱化并说明口径,需要人工验证
BP-4P-30-0001.html,AL6061 Aluminum Alloy body: T6 temper with yield strength 276 MPa and hardness 95 HB.,technical_parameter,medium,工程参数需要型号、测试条件和最大/连续值定义,规格书、图纸、试验条件和批准人,保留前先建立证据索引；无法证明时弱化并说明口径,需要人工验证
BP-4P-30-0001.html,"At 0.943 kg, the body is rigid enough for flange mounting on steel machine frames without flexing under 1 MPa internal pressure.",technical_parameter,medium,工程参数需要型号、测试条件和最大/连续值定义,规格书、图纸、试验条件和批准人,保留前先建立证据索引；无法证明时弱化并说明口径,需要人工验证
BP-4P-30-0001.html,The Si3N4 option adds 5–7 days lead time and is recommended only for abrasive or high-wear environments.,technical_parameter,medium,带数字的商业或技术陈述需要可追溯依据,内部记录、规格书或带日期的统计说明,保留前先建立证据索引；无法证明时弱化并说明口径,需要人工验证
BP-4P-30-0001.html,Below are the machine types where this model performs best.,business_metric,medium,带数字的商业或技术陈述需要可追溯依据,内部记录、规格书或带日期的统计说明,保留前先建立证据索引；无法证明时弱化并说明口径,需要人工验证
BP-4P-30-0001.html,Continuous speed above 80 RPM — the seal geometry and bearing preload are optimized for low-speed indexing; sustained operation above 80 RPM generates excessive heat at the Si3N4/PTFE interface and accelerates wear,certification,high,企业规模、认证或绝对性能陈述会直接影响采购信任,证书、出货记录、客户/国家统计口径、测试报告,保留前先建立证据索引；无法证明时弱化并说明口径,需要人工验证
